Province/State;Country/Region;Lat;Long;Date;Confirmed;Deaths;Recovered
Guangdong;China;23.3417;113.4244;11/03/2020;1356;8;1282
Henan;China;33.882;113.614;11/03/2020;1273;22;1249
Zhejiang;China;29.1832;120.0934;11/03/2020;1215;1;1195
Hunan;China;27.6104;111.7088;11/03/2020;1018;4;995
Anhui;China;31.8257;117.2264;11/03/2020;990;6;984
Jiangxi;China;27.614;115.7221;11/03/2020;935;1;932
Shandong;China;36.3427;118.1498;11/03/2020;760;6;726
Diamond Princess;Cruise Ship;35.4437;139.638;11/03/2020;696;7;325
Jiangsu;China;32.9711;119.455;11/03/2020;631;0;627
Chongqing;China;30.0572;107.874;11/03/2020;576;6;554
Sichuan;China;30.6171;102.7103;11/03/2020;539;3;488
Heilongjiang;China;47.862;127.7615;11/03/2020;482;13;436
Denmark;Denmark;56.2639;9.5018;11/03/2020;442;0;1
Beijing;China;40.1824;116.4142;11/03/2020;435;8;326
Shanghai;China;31.202;121.4491;11/03/2020;344;3;320
Hebei;China;39.549;116.1306;11/03/2020;318;6;307
Fujian;China;26.0789;117.9874;11/03/2020;296;1;295
Guangxi;China;23.8298;108.7881;11/03/2020;252;2;238
Shaanxi;China;35.1917;108.8701;11/03/2020;245;1;232
Yunnan;China;24.974;101.487;11/03/2020;174;2;170
Hainan;China;19.1959;109.7453;11/03/2020;168;6;159
Guizhou;China;26.8154;106.8748;11/03/2020;146;2;133
Tianjin;China;39.3054;117.323;11/03/2020;136;3;131
Shanxi;China;37.5777;112.2922;11/03/2020;133;0;131
Gansu;China;37.8099;101.0583;11/03/2020;127;2;88
Hong Kong;China;22.3;114.2;11/03/2020;126;3;65
Liaoning;China;41.2956;122.6085;11/03/2020;125;1;111
Jilin;China;43.6661;126.1923;11/03/2020;93;1;91
;Czechia;49.8175;15.473;11/03/2020;91;0;0
Xinjiang;China;41.1129;85.2401;11/03/2020;76;3;73
Inner Mongolia;China;44.0935;113.9448;11/03/2020;75;1;71
Ningxia;China;37.2692;106.1655;11/03/2020;75;0;72
;Taiwan*;23.7;121;11/03/2020;48;1;17
;Vietnam;16;108;11/03/2020;38;0;16
;Russia;60;90;11/03/2020;20;0;3
Qinghai;China;35.7452;95.9956;11/03/2020;18;0;18
Macau;China;22.1667;113.55;11/03/2020;10;0;10
;Moldova;47.4116;28.3699;11/03/2020;3;0;0
;Bolivia;-16.2902;-63.5887;11/03/2020;2;0;0
Faroe Islands;Denmark;61.8926;-6.9118;11/03/2020;2;0;0
St Martin;France;18.0708;-63.0501;11/03/2020;2;0;0
;;;;;;;
Channel Islands;United Kingdom;49.3723;-2.3644;11/03/2020;2;0;0
New Brunswick;Canada;46.5653;-66.4619;11/03/2020;1;0;0
Tibet;China;31.6927;88.0924;11/03/2020;1;0;1
;Congo (Kinshasa);-4.0383;21.7587;11/03/2020;1;0;0
;Cote d'Ivoire;7.54;-5.5471;11/03/2020;1;0;0
Saint Barthelemy;France;17.9;-62.8333;11/03/2020;1;0;0
;Jamaica;18.1096;-77.2975;11/03/2020;1;0;0
;Reunion;-21.1151;55.5364;11/03/2020;1;0;0
;Turkey;38.9637;35.2433;11/03/2020;1;0;0
Gibraltar;United Kingdom;36.1408;-5.3536;11/03/2020;1;0;1
;Cuba;22;-80;11/03/2020;0;0;0
;Guyana;5;-58.75;11/03/2020;0;0;0
Australian Capital Territory;Australia;-35.4735;149.0124;11/03/2020;0;0;0
United Kingdom;United Kingdom;55.3781;-3.436;11/03/2020;456;8;18
;Kazakhstan;48.0196;66.9237;11/03/2020;0;0;0
French Polynesia;France;-17.6797;149.4068;11/03/2020;0;0;0
;Cayman Islands;19.3133;-81.2546;11/03/2020;0;0;0
;Guadeloupe;16.265;-61.551;11/03/2020;0;0;0
Manitoba;Canada;53.7609;-98.8139;11/03/2020;0;0;0
Saskatchewan;Canada;52.9399;-106.4509;11/03/2020;0;0;0
;Ethiopia;9.145;40.4897;11/03/2020;0;0;0
;Sudan;12.8628;30.2176;11/03/2020;0;0;0
;Guinea;9.9456;-9.6966;11/03/2020;0;0;0
;Aruba;12.5211;-69.9683;11/03/2020;0;0;0
Grand Princess;Canada;37.6489;-122.6655;11/03/2020;0;0;0
;Kenya;-0.0236;37.9062;11/03/2020;0;0;0
;Antigua and Barbuda;17.0608;-61.7964;11/03/2020;0;0;0
Alabama;US;32.3182;-86.9023;11/03/2020;0;0;0
;Uruguay;-32.5228;-55.7658;11/03/2020;0;0;0
;Ghana;7.9465;-1.0232;11/03/2020;0;0;0
Puerto Rico;US;18.2208;-66.5901;11/03/2020;0;0;0
;;;;;;;
;Namibia;-22.9576;18.4904;11/03/2020;0;0;0
;Seychelles;-4.6796;55.492;11/03/2020;0;0;0
;Trinidad and Tobago;10.6918;-61.2225;11/03/2020;0;0;0
;Venezuela;6.4238;-66.5897;11/03/2020;0;0;0
;Curacao;12.1696;-68.99;11/03/2020;0;0;0
;Eswatini;-26.5225;31.4659;11/03/2020;0;0;0
;Gabon;-0.8037;11.6094;11/03/2020;0;0;0
;Guatemala;15.7835;-90.2308;11/03/2020;0;0;0
;Guernsey;49.45;-2.58;11/03/2020;0;0;0
;Mauritania;21.0079;10.9408;11/03/2020;0;0;0
;Rwanda;-1.9403;29.8739;11/03/2020;0;0;0
;Saint Lucia;13.9094;-60.9789;11/03/2020;0;0;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;11/03/2020;0;0;0
;Suriname;3.9193;-56.0278;11/03/2020;0;0;0
;occupied Palestinian territory;31.9522;35.2332;11/03/2020;0;0;0
French Guiana;France;3.9339;-53.1258;11/03/2020;5;0;0
Guam;US;13.4443;144.7937;11/03/2020;0;0;0
;Kosovo;42.6026;20.903;11/03/2020;0;0;0
Newfoundland and Labrador;Canada;53.1355;-57.6604;11/03/2020;0;0;0
Prince Edward Island;Canada;46.5107;-63.4168;11/03/2020;0;0;0
;Central African Republic;6.6111;20.9394;11/03/2020;0;0;0
;Congo (Brazzaville);-4.0383;21.7587;11/03/2020;0;0;0
;Equatorial Guinea;1.5;10;11/03/2020;0;0;0
Mayotte;France;-12.8275;45.1662;11/03/2020;0;0;0
;Uzbekistan;41.3775;64.5853;11/03/2020;0;0;0
;Thailand;15;101;12/03/2020;70;1;34
;Japan;36;138;12/03/2020;639;16;118
;Singapore;1.2833;103.8333;12/03/2020;178;0;96
;Nepal;28.1667;84.25;12/03/2020;1;0;1
;Malaysia;2.5;112.5;12/03/2020;149;0;26
British Columbia;Canada;49.2827;-123.1207;12/03/2020;46;1;4
New South Wales;Australia;-33.8688;151.2093;12/03/2020;65;2;4
Victoria;Australia;-37.8136;144.9631;12/03/2020;21;0;7
Queensland;Australia;-28.0167;153.4;12/03/2020;20;0;8
;Cambodia;11.55;104.9167;12/03/2020;3;0;1
;Sri Lanka;7;81;12/03/2020;2;0;1
;Germany;51;9;12/03/2020;2078;3;25
;Finland;64;26;12/03/2020;59;0;1
;United Arab Emirates;24;54;12/03/2020;85;0;17
;Philippines;13;122;12/03/2020;52;2;2
;India;21;78;12/03/2020;73;1;4
;Italy;43;12;12/03/2020;12462;827;1045
;Sweden;63;16;12/03/2020;599;1;1
;Spain;40;-4;12/03/2020;2277;55;183
South Australia;Australia;-34.9285;138.6007;12/03/2020;9;0;2
;Belgium;50.8333;4;12/03/2020;314;3;1
;Egypt;26;30;12/03/2020;67;1;27
From Diamond Princess;Australia;35.4437;139.638;12/03/2020;0;0;0
;Lebanon;33.8547;35.8623;12/03/2020;61;3;1
;Iraq;33;44;12/03/2020;71;8;15
;Oman;21;57;12/03/2020;18;0;9
;;;;;;;
;Bahrain;26.0275;50.55;12/03/2020;195;0;35
;Kuwait;29.5;47.75;12/03/2020;80;0;5
;Algeria;28.0339;1.6596;12/03/2020;24;1;8
;Croatia;45.1;15.2;12/03/2020;19;0;0
;Switzerland;46.8182;8.2275;12/03/2020;652;4;4
;Austria;47.5162;14.5501;12/03/2020;302;1;4
;Israel;31;35;12/03/2020;131;0;4
;Pakistan;30.3753;69.3451;12/03/2020;20;0;2
;Brazil;-14.235;-51.9253;12/03/2020;52;0;0
;Georgia;42.3154;43.3569;12/03/2020;24;0;0
;Greece;39.0742;21.8243;12/03/2020;99;1;0
;North Macedonia;41.6086;21.7453;12/03/2020;7;0;0
;Norway;60.472;8.4689;12/03/2020;702;0;1
;Romania;45.9432;24.9668;12/03/2020;49;0;6
;Estonia;58.5953;25.0136;12/03/2020;16;0;0
;Netherlands;52.1326;5.2913;12/03/2020;503;5;0
;San Marino;43.9424;12.4578;12/03/2020;69;3;0
;Belarus;53.7098;27.9534;12/03/2020;12;0;3
;Iceland;64.9631;-19.0208;12/03/2020;103;0;1
;;;;;;;
;Mexico;23.6345;-102.5528;12/03/2020;12;0;4
;New Zealand;-40.9006;174.886;12/03/2020;5;0;0
;Nigeria;9.082;8.6753;12/03/2020;2;0;0
Western Australia;Australia;-31.9505;115.8605;12/03/2020;9;1;0
;Ireland;53.1424;-7.6921;12/03/2020;43;1;0
;Luxembourg;49.8153;6.1296;12/03/2020;19;0;0
;Monaco;43.7333;7.4167;12/03/2020;2;0;0
;Qatar;25.3548;51.1839;12/03/2020;262;0;0
;Ecuador;-1.8312;-78.1834;12/03/2020;17;0;0
;Azerbaijan;40.1431;47.5769;12/03/2020;11;0;3
;Armenia;40.0691;45.0382;12/03/2020;4;0;0
;Dominican Republic;18.7357;-70.1627;12/03/2020;5;0;0
;Indonesia;-0.7893;113.9213;12/03/2020;34;1;2
;Portugal;39.3999;-8.2245;12/03/2020;59;0;0
;Andorra;42.5063;1.5218;12/03/2020;1;0;1
Tasmania;Australia;-41.4545;145.9707;12/03/2020;3;0;0
;Latvia;56.8796;24.6032;12/03/2020;10;0;1
;Morocco;31.7917;-7.0926;12/03/2020;6;1;0
;Saudi Arabia;24;45;12/03/2020;45;0;1
;Senegal;14.4974;-14.4524;12/03/2020;4;0;1
;Argentina;-38.4161;-63.6167;12/03/2020;19;1;0
;Chile;-35.6751;-71.543;12/03/2020;23;0;0
;Jordan;31.24;36.51;12/03/2020;1;0;0
;Ukraine;48.3794;31.1656;12/03/2020;1;0;0
;Hungary;47.1625;19.5033;12/03/2020;13;0;0
Northern Territory;Australia;-12.4634;130.8456;12/03/2020;1;0;0
;;;;;;;
;Poland;51.9194;19.1451;12/03/2020;49;1;0
;Tunisia;34;9;12/03/2020;7;0;0
;Bosnia and Herzegovina;43.9159;17.6791;12/03/2020;11;0;0
;Slovenia;46.1512;14.9955;12/03/2020;89;0;0
;South Africa;-30.5595;22.9375;12/03/2020;17;0;0
;Bhutan;27.5142;90.4336;12/03/2020;1;0;0
;Cameroon;3.848;11.5021;12/03/2020;2;0;0
;Colombia;4.5709;-74.2973;12/03/2020;9;0;0
;Costa Rica;9.7489;-83.7534;12/03/2020;22;0;0
;Peru;-9.19;-75.0152;12/03/2020;15;0;0
;Serbia;44.0165;21.0059;12/03/2020;19;0;0
;Slovakia;48.669;19.699;12/03/2020;16;0;0
;Togo;8.6195;0.8248;12/03/2020;1;0;0
;Malta;35.9375;14.3754;12/03/2020;6;0;0
;Martinique;14.6415;-61.0242;12/03/2020;3;0;0
;Bulgaria;42.7339;25.4858;12/03/2020;7;1;0
;Maldives;3.2028;73.2207;12/03/2020;8;0;0
;Bangladesh;23.685;90.3563;12/03/2020;3;0;0
;Paraguay;-23.4425;-58.4438;12/03/2020;5;0;0
Ontario;Canada;51.2538;-85.3232;12/03/2020;42;0;4
Alberta;Canada;53.9333;-116.5765;12/03/2020;19;0;0
Quebec;Canada;52.9399;-73.5491;12/03/2020;9;0;0
;Albania;41.1533;20.1683;12/03/2020;23;1;0
;Cyprus;35.1264;33.4299;12/03/2020;6;0;0
;Brunei;4.5353;114.7277;12/03/2020;11;0;0
Washington;US;47.4009;-121.4905;12/03/2020;442;31;1
New York;US;42.1657;-74.9481;12/03/2020;328;0;0
California;US;36.1162;-119.6816;12/03/2020;221;4;6
Massachusetts;US;42.2302;-71.5301;12/03/2020;108;0;1
Diamond Princess;US;35.4437;139.638;12/03/2020;46;0;0
Grand Princess;US;37.6489;-122.6655;12/03/2020;21;0;0
Georgia;US;33.0406;-83.6431;12/03/2020;31;1;0
Colorado;US;39.0598;-105.3111;12/03/2020;45;0;0
Florida;US;27.7663;-81.6868;12/03/2020;35;2;0
New Jersey;US;40.2989;-74.521;12/03/2020;29;1;0
Oregon;US;44.572;-122.0709;12/03/2020;24;0;0
Texas;US;31.0545;-97.5635;12/03/2020;27;0;0
Illinois;US;40.3495;-88.9861;12/03/2020;32;0;2
Pennsylvania;US;40.5908;-77.2098;12/03/2020;22;0;0
Iowa;US;42.0115;-93.2105;12/03/2020;16;0;0
Maryland;US;39.0639;-76.8021;12/03/2020;12;0;0
North Carolina;US;35.6301;-79.8064;12/03/2020;15;0;0
South Carolina;US;33.8569;-80.945;12/03/2020;12;0;0
Tennessee;US;35.7478;-86.6923;12/03/2020;18;0;0
Virginia;US;37.7693;-78.17;12/03/2020;17;0;0
Arizona;US;33.7298;-111.4312;12/03/2020;9;0;1
Indiana;US;39.8494;-86.2583;12/03/2020;13;0;0
Kentucky;US;37.6681;-84.6701;12/03/2020;10;0;0
District of Columbia;US;38.8974;-77.0268;12/03/2020;10;0;0
Nevada;US;38.3135;-117.0554;12/03/2020;14;0;0
New Hampshire;US;43.4525;-71.5639;12/03/2020;6;0;0
Minnesota;US;45.6945;-93.9002;12/03/2020;9;0;0
Nebraska;US;41.1254;-98.2681;12/03/2020;10;0;0
Ohio;US;40.3888;-82.7649;12/03/2020;5;0;0
Rhode Island;US;41.6809;-71.5118;12/03/2020;5;0;0
Wisconsin;US;44.2685;-89.6165;12/03/2020;8;0;1
Connecticut;US;41.5978;-72.7554;12/03/2020;5;0;0
Hawaii;US;21.0943;-157.4983;12/03/2020;2;0;0
Oklahoma;US;35.5653;-96.9289;12/03/2020;2;0;0
Utah;US;40.15;-111.8624;12/03/2020;5;0;0
;Burkina Faso;12.2383;-1.5616;12/03/2020;2;0;0
;;;;;;;
;Mongolia;46.8625;103.8467;12/03/2020;1;0;0
;Panama;8.538;-80.7821;12/03/2020;11;1;0
Kansas;US;38.5266;-96.7265;12/03/2020;1;0;0
Louisiana;US;31.1695;-91.8678;12/03/2020;19;0;0
Missouri;US;38.4561;-92.2884;12/03/2020;1;0;0
Vermont;US;44.0459;-72.7107;12/03/2020;2;0;0
Alaska;US;61.3707;-152.4044;12/03/2020;0;0;0
Arkansas;US;34.9697;-92.3731;12/03/2020;6;0;0
Delaware;US;39.3185;-75.5071;12/03/2020;1;0;0
Idaho;US;44.2405;-114.4788;12/03/2020;0;0;0
Maine;US;44.6939;-69.3819;12/03/2020;0;0;0
Michigan;US;43.3266;-84.5361;12/03/2020;2;0;0
Mississippi;US;32.7416;-89.6787;12/03/2020;1;0;0
Montana;US;46.9219;-110.4544;12/03/2020;1;0;0
New Mexico;US;34.8405;-106.2485;12/03/2020;5;0;0
North Dakota;US;47.5289;-99.784;12/03/2020;1;0;0
South Dakota;US;44.2998;-99.4388;12/03/2020;8;1;0
West Virginia;US;38.4912;-80.9545;12/03/2020;0;0;0
Wyoming;US;42.756;-107.3025;12/03/2020;1;0;0
Hubei;China;30.9756;112.2707;12/03/2020;67781;3056;50318
;Iran;32;53;12/03/2020;10075;429;2959
;;;;;;;
France;France;46.2276;2.2137;12/03/2020;2281;48;12
Guangdong;China;23.3417;113.4244;12/03/2020;1356;8;1289
Henan;China;33.882;113.614;12/03/2020;1273;22;1249
Zhejiang;China;29.1832;120.0934;12/03/2020;1215;1;1197
Hunan;China;27.6104;111.7088;12/03/2020;1018;4;999
Anhui;China;31.8257;117.2264;12/03/2020;990;6;984
Jiangxi;China;27.614;115.7221;12/03/2020;935;1;934
Shandong;China;36.3427;118.1498;12/03/2020;760;6;734
Diamond Princess;Cruise Ship;35.4437;139.638;12/03/2020;696;7;325
Jiangsu;China;32.9711;119.455;12/03/2020;631;0;629
Chongqing;China;30.0572;107.874;12/03/2020;576;6;564
Sichuan;China;30.6171;102.7103;12/03/2020;539;3;498
Heilongjiang;China;47.862;127.7615;12/03/2020;482;13;441
Denmark;Denmark;56.2639;9.5018;12/03/2020;615;0;1
Beijing;China;40.1824;116.4142;12/03/2020;435;8;334
Shanghai;China;31.202;121.4491;12/03/2020;344;3;321
Hebei;China;39.549;116.1306;12/03/2020;318;6;308
Fujian;China;26.0789;117.9874;12/03/2020;296;1;295
Guangxi;China;23.8298;108.7881;12/03/2020;252;2;241
Shaanxi;China;35.1917;108.8701;12/03/2020;245;2;232
Yunnan;China;24.974;101.487;12/03/2020;174;2;170
Hainan;China;19.1959;109.7453;12/03/2020;168;6;160
Guizhou;China;26.8154;106.8748;12/03/2020;146;2;137
Tianjin;China;39.3054;117.323;12/03/2020;136;3;132
Shanxi;China;37.5777;112.2922;12/03/2020;133;0;132
Gansu;China;37.8099;101.0583;12/03/2020;127;2;88
Hong Kong;China;22.3;114.2;12/03/2020;129;3;67
Liaoning;China;41.2956;122.6085;12/03/2020;125;1;112
Jilin;China;43.6661;126.1923;12/03/2020;93;1;91
;Czechia;49.8175;15.473;12/03/2020;94;0;0
Xinjiang;China;41.1129;85.2401;12/03/2020;76;3;73
Inner Mongolia;China;44.0935;113.9448;12/03/2020;75;1;71
Ningxia;China;37.2692;106.1655;12/03/2020;75;0;72
;Taiwan*;23.7;121;12/03/2020;49;1;20
;Vietnam;16;108;12/03/2020;39;0;16
;Russia;60;90;12/03/2020;28;0;3
Qinghai;China;35.7452;95.9956;12/03/2020;18;0;18
Macau;China;22.1667;113.55;12/03/2020;10;0;10
;Moldova;47.4116;28.3699;12/03/2020;3;0;0
;Bolivia;-16.2902;-63.5887;12/03/2020;2;0;0
Faroe Islands;Denmark;61.8926;-6.9118;12/03/2020;2;0;0
St Martin;France;18.0708;-63.0501;12/03/2020;2;0;0
;;;;;;;
Channel Islands;United Kingdom;49.3723;-2.3644;12/03/2020;2;0;0
New Brunswick;Canada;46.5653;-66.4619;12/03/2020;1;0;0
Tibet;China;31.6927;88.0924;12/03/2020;1;0;1
;Congo (Kinshasa);-4.0383;21.7587;12/03/2020;1;0;0
;Cote d'Ivoire;7.54;-5.5471;12/03/2020;1;0;0
Saint Barthelemy;France;17.9;-62.8333;12/03/2020;1;0;0
;Jamaica;18.1096;-77.2975;12/03/2020;2;0;0
;Reunion;-21.1151;55.5364;12/03/2020;1;0;0
;Turkey;38.9637;35.2433;12/03/2020;1;0;0
Gibraltar;United Kingdom;36.1408;-5.3536;12/03/2020;1;0;1
;Cuba;22;-80;12/03/2020;3;0;0
;Guyana;5;-58.75;12/03/2020;1;1;0
Australian Capital Territory;Australia;-35.4735;149.0124;12/03/2020;0;0;0
United Kingdom;United Kingdom;55.3781;-3.436;12/03/2020;456;8;18
;Kazakhstan;48.0196;66.9237;12/03/2020;0;0;0
French Polynesia;France;-17.6797;149.4068;12/03/2020;0;0;0
;Cayman Islands;19.3133;-81.2546;12/03/2020;0;0;0
;Guadeloupe;16.265;-61.551;12/03/2020;0;0;0
Manitoba;Canada;53.7609;-98.8139;12/03/2020;0;0;0
Saskatchewan;Canada;52.9399;-106.4509;12/03/2020;0;0;0
;Ethiopia;9.145;40.4897;12/03/2020;0;0;0
;Sudan;12.8628;30.2176;12/03/2020;0;0;0
;Guinea;9.9456;-9.6966;12/03/2020;0;0;0
;Aruba;12.5211;-69.9683;12/03/2020;0;0;0
Grand Princess;Canada;37.6489;-122.6655;12/03/2020;0;0;0
;Kenya;-0.0236;37.9062;12/03/2020;0;0;0
;Antigua and Barbuda;17.0608;-61.7964;12/03/2020;0;0;0
Alabama;US;32.3182;-86.9023;12/03/2020;0;0;0
;Uruguay;-32.5228;-55.7658;12/03/2020;0;0;0
;Ghana;7.9465;-1.0232;12/03/2020;0;0;0
Puerto Rico;US;18.2208;-66.5901;12/03/2020;0;0;0
;;;;;;;
;Namibia;-22.9576;18.4904;12/03/2020;0;0;0
;Seychelles;-4.6796;55.492;12/03/2020;0;0;0
;Trinidad and Tobago;10.6918;-61.2225;12/03/2020;0;0;0
;Venezuela;6.4238;-66.5897;12/03/2020;0;0;0
;Curacao;12.1696;-68.99;12/03/2020;0;0;0
;Eswatini;-26.5225;31.4659;12/03/2020;0;0;0
;Gabon;-0.8037;11.6094;12/03/2020;0;0;0
;Guatemala;15.7835;-90.2308;12/03/2020;0;0;0
;Guernsey;49.45;-2.58;12/03/2020;0;0;0
;Mauritania;21.0079;10.9408;12/03/2020;0;0;0
;Rwanda;-1.9403;29.8739;12/03/2020;0;0;0
;Saint Lucia;13.9094;-60.9789;12/03/2020;0;0;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;12/03/2020;0;0;0
;Suriname;3.9193;-56.0278;12/03/2020;0;0;0
;occupied Palestinian territory;31.9522;35.2332;12/03/2020;0;0;0
French Guiana;France;3.9339;-53.1258;12/03/2020;5;0;0
Guam;US;13.4443;144.7937;12/03/2020;0;0;0
;Kosovo;42.6026;20.903;12/03/2020;0;0;0
Newfoundland and Labrador;Canada;53.1355;-57.6604;12/03/2020;0;0;0
Prince Edward Island;Canada;46.5107;-63.4168;12/03/2020;0;0;0
;Central African Republic;6.6111;20.9394;12/03/2020;0;0;0
;Congo (Brazzaville);-4.0383;21.7587;12/03/2020;0;0;0
;Equatorial Guinea;1.5;10;12/03/2020;0;0;0
Mayotte;France;-12.8275;45.1662;12/03/2020;0;0;0
;Uzbekistan;41.3775;64.5853;12/03/2020;0;0;0
;Thailand;15;101;13/03/2020;75;1;35
;Japan;36;138;13/03/2020;701;19;118
;Singapore;1.2833;103.8333;13/03/2020;200;0;97
;Nepal;28.1667;84.25;13/03/2020;1;0;1
;Malaysia;2.5;112.5;13/03/2020;197;0;26
British Columbia;Canada;49.2827;-123.1207;13/03/2020;64;1;4
New South Wales;Australia;-33.8688;151.2093;13/03/2020;92;2;4
Victoria;Australia;-37.8136;144.9631;13/03/2020;36;0;8
Queensland;Australia;-28.0167;153.4;13/03/2020;35;0;8
;Cambodia;11.55;104.9167;13/03/2020;5;0;1
;Sri Lanka;7;81;13/03/2020;6;0;1
;Germany;51;9;13/03/2020;3675;7;46
;Finland;64;26;13/03/2020;155;0;1
;United Arab Emirates;24;54;13/03/2020;85;0;17
;Philippines;13;122;13/03/2020;64;5;2
;India;21;78;13/03/2020;82;2;4
;Italy;43;12;13/03/2020;17660;1266;1439
;Sweden;63;16;13/03/2020;814;1;1
;Spain;40;-4;13/03/2020;5232;133;193
South Australia;Australia;-34.9285;138.6007;13/03/2020;16;0;3
;Belgium;50.8333;4;13/03/2020;559;3;1
;Egypt;26;30;13/03/2020;80;2;27
From Diamond Princess;Australia;35.4437;139.638;13/03/2020;0;0;0
;Lebanon;33.8547;35.8623;13/03/2020;77;3;1
;Iraq;33;44;13/03/2020;101;9;24
;Oman;21;57;13/03/2020;19;0;9
;;;;;;;
;Bahrain;26.0275;50.55;13/03/2020;189;0;44
;Kuwait;29.5;47.75;13/03/2020;80;0;5
;Algeria;28.0339;1.6596;13/03/2020;26;2;8
;Croatia;45.1;15.2;13/03/2020;32;0;1
;Switzerland;46.8182;8.2275;13/03/2020;1139;11;4
;Austria;47.5162;14.5501;13/03/2020;504;1;6
;Israel;31;35;13/03/2020;161;0;4
;Pakistan;30.3753;69.3451;13/03/2020;28;0;2
;Brazil;-14.235;-51.9253;13/03/2020;151;0;0
;Georgia;42.3154;43.3569;13/03/2020;25;0;0
;Greece;39.0742;21.8243;13/03/2020;190;1;0
;North Macedonia;41.6086;21.7453;13/03/2020;14;0;1
;Norway;60.472;8.4689;13/03/2020;996;0;1
;Romania;45.9432;24.9668;13/03/2020;89;0;7
;Estonia;58.5953;25.0136;13/03/2020;79;0;0
;Netherlands;52.1326;5.2913;13/03/2020;804;10;0
;San Marino;43.9424;12.4578;13/03/2020;80;5;0
;Belarus;53.7098;27.9534;13/03/2020;27;0;3
;Iceland;64.9631;-19.0208;13/03/2020;134;0;1
;;;;;;;
;Mexico;23.6345;-102.5528;13/03/2020;12;0;4
;New Zealand;-40.9006;174.886;13/03/2020;5;0;0
;Nigeria;9.082;8.6753;13/03/2020;2;0;0
Western Australia;Australia;-31.9505;115.8605;13/03/2020;14;1;0
;Ireland;53.1424;-7.6921;13/03/2020;90;1;0
;Luxembourg;49.8153;6.1296;13/03/2020;34;0;0
;Monaco;43.7333;7.4167;13/03/2020;2;0;0
;Qatar;25.3548;51.1839;13/03/2020;320;0;0
;Ecuador;-1.8312;-78.1834;13/03/2020;17;0;0
;Azerbaijan;40.1431;47.5769;13/03/2020;15;1;3
;Armenia;40.0691;45.0382;13/03/2020;8;0;0
;Dominican Republic;18.7357;-70.1627;13/03/2020;5;0;0
;Indonesia;-0.7893;113.9213;13/03/2020;69;4;2
;Portugal;39.3999;-8.2245;13/03/2020;112;0;1
;Andorra;42.5063;1.5218;13/03/2020;1;0;0
Tasmania;Australia;-41.4545;145.9707;13/03/2020;5;0;0
;Latvia;56.8796;24.6032;13/03/2020;17;0;1
;Morocco;31.7917;-7.0926;13/03/2020;7;1;1
;Saudi Arabia;24;45;13/03/2020;86;0;1
;Senegal;14.4974;-14.4524;13/03/2020;10;0;1
;Argentina;-38.4161;-63.6167;13/03/2020;31;2;0
;Chile;-35.6751;-71.543;13/03/2020;43;0;0
;Jordan;31.24;36.51;13/03/2020;1;0;1
;Ukraine;48.3794;31.1656;13/03/2020;3;1;0
;Hungary;47.1625;19.5033;13/03/2020;19;0;0
Northern Territory;Australia;-12.4634;130.8456;13/03/2020;1;0;0
;;;;;;;
;Poland;51.9194;19.1451;13/03/2020;68;2;0
;Tunisia;34;9;13/03/2020;16;0;0
;Bosnia and Herzegovina;43.9159;17.6791;13/03/2020;13;0;0
;Slovenia;46.1512;14.9955;13/03/2020;141;0;0
;South Africa;-30.5595;22.9375;13/03/2020;24;0;0
;Bhutan;27.5142;90.4336;13/03/2020;1;0;0
;Cameroon;3.848;11.5021;13/03/2020;2;0;0
;Colombia;4.5709;-74.2973;13/03/2020;13;0;0
;Costa Rica;9.7489;-83.7534;13/03/2020;23;0;0
;Peru;-9.19;-75.0152;13/03/2020;28;0;0
;Serbia;44.0165;21.0059;13/03/2020;35;0;0
;Slovakia;48.669;19.699;13/03/2020;32;0;0
;Togo;8.6195;0.8248;13/03/2020;1;0;0
;Malta;35.9375;14.3754;13/03/2020;12;0;1
;Martinique;14.6415;-61.0242;13/03/2020;3;0;0
;Bulgaria;42.7339;25.4858;13/03/2020;23;1;0
;Maldives;3.2028;73.2207;13/03/2020;9;0;0
;Bangladesh;23.685;90.3563;13/03/2020;3;0;0
;Paraguay;-23.4425;-58.4438;13/03/2020;6;0;0
Ontario;Canada;51.2538;-85.3232;13/03/2020;74;0;4
Alberta;Canada;53.9333;-116.5765;13/03/2020;29;0;0
Quebec;Canada;52.9399;-73.5491;13/03/2020;17;0;0
;Albania;41.1533;20.1683;13/03/2020;33;1;0
;Cyprus;35.1264;33.4299;13/03/2020;14;0;0
;Brunei;4.5353;114.7277;13/03/2020;37;0;0
Washington;US;47.4009;-121.4905;13/03/2020;568;37;1
New York;US;42.1657;-74.9481;13/03/2020;421;0;0
California;US;36.1162;-119.6816;13/03/2020;282;4;6
Massachusetts;US;42.2302;-71.5301;13/03/2020;123;0;1
Diamond Princess;US;35.4437;139.638;13/03/2020;46;0;0
Grand Princess;US;37.6489;-122.6655;13/03/2020;21;0;0
Georgia;US;33.0406;-83.6431;13/03/2020;42;1;0
Colorado;US;39.0598;-105.3111;13/03/2020;49;0;0
Florida;US;27.7663;-81.6868;13/03/2020;50;2;0
New Jersey;US;40.2989;-74.521;13/03/2020;29;1;0
Oregon;US;44.572;-122.0709;13/03/2020;30;0;0
Texas;US;31.0545;-97.5635;13/03/2020;43;0;0
